776,Babyfever (1994),109191
777,Pharaoh's Army (1995),114122
778,Trainspotting (1996),117951
779,'Til There Was You (1997),118523
780,Independence Day (a.k.a. ID4) (1996),116629
781,Stealing Beauty (1996),117737
782,"Fan, The (1996)",116277
783,"Hunchback of Notre Dame, The (1996)",116583
784,"Cable Guy, The (1996)",115798
785,Kingpin (1996),116778
786,Eraser (1996),116213
787,"Gate of Heavenly Peace, The (1995)",113147
788,"Nutty Professor, The (1996)",117218
789,"I, the Worst of All (Yo, la peor de todas) (1990)",100990
790,"Unforgettable Summer, An (Un été inoubliable) (1994)",111546
791,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1994)",113610
792,"Hungarian Fairy Tale, A (Hol volt, hol nem volt) (1987)",93199
793,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),106810
794,Midnight Dancers (Sibak) (1994),111180
795,Somebody to Love (1994),111237
796,"Very Natural Thing, A (1974)",72362
797,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)",103207
798,Daylight (1996),116040
799,"Frighteners, The (1996)",116365
800,Lone Star (1996),116905
801,Harriet the Spy (1996),116493
802,Phenomenon (1996),117333
803,Walking and Talking (1996),118113
804,She's the One (1996),117628
805,"Time to Kill, A (1996)",117913
806,American Buffalo (1996),115530
807,"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)",114266
808,Alaska (1996),115493
809,Fled (1996),116320
810,Kazaam (1996),116756
812,Magic Hunter (Büvös vadász) (1994),109356
813,Larger Than Life (1996),116823
814,"Boy Called Hate, A (1995)",112568
815,Power 98 (1996),114170
816,Two Deaths (1995),117999
818,"Very Brady Sequel, A (1996)",118073
819,Stefano Quantestorie (1993),108220
820,"Death in the Garden (Mort en ce jardin, La) (1956)",49521
821,"Crude Oasis, The (1995)",112746
822,Hedd Wyn (1992),104403
823,"Collector, The (La collectionneuse) (1967)",61495
824,Kaspar Hauser (1993),110246
825,Regular Guys (Echte Kerle) (1996),116164
826,Women Robbers (Diebinnen) (1995),112865
827,"Convent, The (O Convento) (1995)",112716
828,"Adventures of Pinocchio, The (1996)",115472
829,Joe's Apartment (1996),116707
830,"First Wives Club, The (1996)",116313
831,Stonewall (1995),114550
832,Ransom (1996),117438
833,High School High (1996),116531
834,Phat Beach (1996),117332
835,Foxfire (1996),116353
836,Chain Reaction (1996),115857
837,Matilda (1996),117008
838,Emma (1996),116191
839,"Crow: City of Angels, The (1996)",115986
840,House Arrest (1996),116571
841,"Eyes Without a Face (Yeux sans visage, Les) (1959)",53459
842,Tales from the Crypt Presents: Bordello of Blood (1996),117826
843,Lotto Land (1995),113695
844,"Story of Xinghua, The (Xinghua san yue tian) (1994)",108227
845,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)",111424
846,Flirt (1995),113080
847,"Big Squeeze, The (1996)",115680
848,"Spitfire Grill, The (1996)",117718
849,Escape from L.A. (1996),116225
850,Cyclo (Xich lo) (1995),112767
851,Basquiat (1996),115632
852,Tin Cup (1996),117918
853,Dingo (1991),104109
854,"Ballad of Narayama, The (Narayama Bushiko) (1958)",51980
855,Every Other Weekend (Un week-end sur deux) (1990),100840
856,Mille bolle blu (1993),107575
857,Crows and Sparrows (Wuya yu maque) (1949),42054
858,"Godfather, The (1972)",68646
859,"Hippie Revolution, The (1996)",116536
860,"Maybe, Maybe Not (Bewegte Mann, Der) (1994)",109255
861,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),104558
862,Manny & Lo (1996),116985
864,"Wife, The (1995)",114936
865,Small Faces (1996),114474
866,Bound (1996),115736
867,Carpool (1996),115836
868,Death in Brunswick (1991),101692
869,Kansas City (1996),116745
870,Gone Fishin' (1997),119214
871,Lover's Knot (1996),116934
872,Vive L'Amour (Ai qing wan sui) (1994),109066
873,Shadow of Angels (Schatten der Engel) (1976),75169
874,Killer: A Journal of Murder (1995),113542
875,Nothing to Lose (1994),110693
876,Supercop 2 (Project S) (Chao ji ji hua) (1993),106544
877,Girls Town (1996),116418
878,Bye-Bye (1995),112607
879,"Relic, The (1997)",120004
880,"Island of Dr. Moreau, The (1996)",116654
881,First Kid (1996),116311
882,"Trigger Effect, The (1996)",117965
884,Sweet Nothing (1996),114592
885,Bogus (1996),115725
886,Bulletproof (1996),115783
887,Talk of Angels (1998),120271
889,1-900 (06) (1994),109001
890,Baton Rouge (Bâton rouge) (1988),94822
891,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),113253
892,Twelfth Night (1996),117991
893,Mother Night (1996),117093
894,Liebelei (1933),24252
895,Venice/Venice (1992),105729
896,Wild Reeds (Les roseaux sauvages) (1994),111019
897,For Whom the Bell Tolls (1943),35896
898,"Philadelphia Story, The (1940)",32904
899,Singin' in the Rain (1952),45152
900,"American in Paris, An (1951)",43278
901,Funny Face (1957),50419
902,Breakfast at Tiffany's (1961),54698
903,Vertigo (1958),52357
904,Rear Window (1954),47396
905,It Happened One Night (1934),25316
906,Gaslight (1944),36855
907,"Gay Divorcee, The (1934)",25164
908,North by Northwest (1959),53125
909,"Apartment, The (1960)",53604
910,Some Like It Hot (1959),53291
911,Charade (1963),56923
912,Casablanca (1942),34583
913,"Maltese Falcon, The (1941)",33870
914,My Fair Lady (1964),58385
915,Sabrina (1954),47437
916,Roman Holiday (1953),46250
917,"Little Princess, The (1939)",31580
918,Meet Me in St. Louis (1944),37059
919,"Wizard of Oz, The (1939)",32138
920,Gone with the Wind (1939),31381
921,My Favorite Year (1982),84370
922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),43014
923,Citizen Kane (1941),33467
924,2001: A Space Odyssey (1968),62622
925,Golden Earrings (1947),39428
926,All About Eve (1950),42192
927,"Women, The (1939)",32143
928,Rebecca (1940),32976
929,Foreign Correspondent (1940),32484
930,Notorious (1946),38787
931,Spellbound (1945),38109
932,"Affair to Remember, An (1957)",50105
933,To Catch a Thief (1955),48728
934,Father of the Bride (1950),42451
935,"Band Wagon, The (1953)",45537
936,Ninotchka (1939),31725
937,Love in the Afternoon (1957),50658
938,Gigi (1958),51658
939,"Reluctant Debutante, The (1958)",52126
940,"Adventures of Robin Hood, The (1938)",29843
941,"Mark of Zorro, The (1940)",32762
942,Laura (1944),37008
943,"Ghost and Mrs. Muir, The (1947)",39420
944,Lost Horizon (1937),29162
945,Top Hat (1935),27125
946,To Be or Not to Be (1942),35446
947,My Man Godfrey (1936),28010
948,Giant (1956),49261
949,East of Eden (1955),48028
950,"Thin Man, The (1934)",25878
951,His Girl Friday (1940),32599
952,Around the World in 80 Days (1956),48960
953,It's a Wonderful Life (1946),38650
954,Mr. Smith Goes to Washington (1939),31679
955,Bringing Up Baby (1938),29947
956,Penny Serenade (1941),34012
957,"Scarlet Letter, The (1926)",17350
958,Lady of Burlesque (1943),36094
959,Of Human Bondage (1934),25586
960,Angel on My Shoulder (1946),38300
961,Little Lord Fauntleroy (1936),27893
962,They Made Me a Criminal (1939),32022
963,"Inspector General, The (1949)",41509
964,Angel and the Badman (1947),39152
965,"39 Steps, The (1935)",26029
966,A Walk in the Sun (1945),38235
967,"Outlaw, The (1943)",36241
968,Night of the Living Dead (1968),63350
969,"African Queen, The (1951)",43265
970,Beat the Devil (1953),46414
971,Cat on a Hot Tin Roof (1958),51459
972,"Last Time I Saw Paris, The (1954)",47162
973,Meet John Doe (1941),33891
974,Algiers (1938),29855
975,Something to Sing About (1937),29588
976,"Farewell to Arms, A (1932)",22879
977,Moonlight Murder (1936),27980
979,Nothing Personal (1995),114007
980,"Yes, Madam (a.k.a. Police Assassins) (a.k.a. In the Line of Duty 2) (Huang gu shi jie) (1985)",93229
981,Dangerous Ground (1997),118927
982,Picnic (1955),48491
983,Madagascar Skin (1995),113730
984,"Pompatus of Love, The (1996)",117357
985,Small Wonders (1995),117669
986,Fly Away Home (1996),116329
987,Bliss (1997),118742
988,Grace of My Heart (1996),116442
989,Brother of Sleep (Schlafes Bruder) (1995),114354
990,Maximum Risk (1996),117011
991,Michael Collins (1996),117039
992,"Rich Man's Wife, The (1996)",117473
993,Infinity (1996),116635
994,Big Night (1996),115678
996,Last Man Standing (1996),116830
997,Caught (1996),115847
998,Set It Off (1996),117603
999,2 Days in the Valley (1996),115438
1000,Curdled (1996),115994
1001,"Associate, The (Associé, L') (1979)",83587
1002,Ed's Next Move (1996),116167
1003,Extreme Measures (1996),116259
1004,"Glimmer Man, The (1996)",116421
1005,D3: The Mighty Ducks (1996),116000
1006,"Chamber, The (1996)",115862
1007,"Apple Dumpling Gang, The (1975)",72653
1008,"Davy Crockett, King of the Wild Frontier (1955)",47977
1009,Escape to Witch Mountain (1975),72951
1010,"Love Bug, The (1969)",64603
1011,Herbie Rides Again (1974),71607
1012,Old Yeller (1957),50798
1013,"Parent Trap, The (1961)",55277
1014,Pollyanna (1960),54195
1015,Homeward Bound: The Incredible Journey (1993),107131
1016,"Shaggy Dog, The (1959)",53271
1017,Swiss Family Robinson (1960),54357
1018,That Darn Cat! (1965),59793
1019,"20,000 Leagues Under the Sea (1954)",46672
1020,Cool Runnings (1993),106611
1021,Angels in the Outfield (1994),109127
1022,Cinderella (1950),42332
1023,Winnie the Pooh and the Blustery Day (1968),63819
1024,"Three Caballeros, The (1945)",38166
1025,"Sword in the Stone, The (1963)",57546
1026,So Dear to My Heart (1949),41890
1027,Robin Hood: Prince of Thieves (1991),102798
1028,Mary Poppins (1964),58331
1029,Dumbo (1941),33563
1030,Pete's Dragon (1977),76538
1031,Bedknobs and Broomsticks (1971),66817
1032,Alice in Wonderland (1951),43274
1033,"Fox and the Hound, The (1981)",82406
1034,Freeway (1996),116361
1035,"Sound of Music, The (1965)",59742
1036,Die Hard (1988),95016
1037,"Lawnmower Man, The (1992)",104692
1038,Unhook the Stars (1996),118044
1039,Synthetic Pleasures (1995),114597
1040,"Secret Agent, The (1996)",117582
1041,Secrets & Lies (1996),117589
1042,That Thing You Do! (1996),117887
1043,To Gillian on Her 37th Birthday (1996),117924
1044,Surviving Picasso (1996),117791
1045,Love Is All There Is (1996),116928
1046,Beautiful Thing (1996),115640
1047,"Long Kiss Goodnight, The (1996)",116908
1049,"Ghost and the Darkness, The (1996)",116409
1050,Looking for Richard (1996),116913
1051,Trees Lounge (1996),117958
1052,"Proprietor, The (1996)",117400
1053,Normal Life (1996),117202
1054,Get on the Bus (1996),116404
1055,Shadow Conspiracy (1997),120107
1056,Jude (1996),116722
1057,Everyone Says I Love You (1996),116242
1058,Bitter Sugar (Azúcar amarga) (1996),115600
1059,William Shakespeare's Romeo + Juliet (1996),117509
1060,Swingers (1996),117802
1061,Sleepers (1996),117665
1062,"Sunchaser, The (1996)",117781
1063,Johns (1996),116714
1065,Five Angles on Murder (1950),43140
1066,Shall We Dance (1937),29546
1067,"Damsel in Distress, A (1937)",28757
1068,Crossfire (1947),39286
1069,"Murder, My Sweet (1944)",37101
1070,Macao (1952),44863
1071,For the Moment (1994),109823
1073,Willy Wonka & the Chocolate Factory (1971),67992
1075,"Sexual Life of the Belgians, The (Vie sexuelle des Belges 1950-1978, La) (1994)",111622
1076,"Innocents, The (1961)",55018
1077,Sleeper (1973),70707
1078,Bananas (1971),66808
1079,"Fish Called Wanda, A (1988)",95159
1080,Monty Python's Life of Brian (1979),79470
1081,Victor/Victoria (1982),84865
1082,"Candidate, The (1972)",68334
1083,"Great Race, The (1965)",59243
1084,Bonnie and Clyde (1967),61418
1085,"Old Man and the Sea, The (1958)",52027
1086,Dial M for Murder (1954),46912
1087,Madame Butterfly (1995),113731
1088,Dirty Dancing (1987),92890
1089,Reservoir Dogs (1992),105236
1090,Platoon (1986),91763
1091,Weekend at Bernie's (1989),98627
1092,Basic Instinct (1992),103772
1093,"Doors, The (1991)",101761
1094,"Crying Game, The (1992)",104036
1095,Glengarry Glen Ross (1992),104348
1096,Sophie's Choice (1982),84707
1097,E.T. the Extra-Terrestrial (1982),83866
1098,"Search for One-eye Jimmy, The (1996)",117577
1099,"Christmas Carol, A (1938)",29992
1100,Days of Thunder (1990),99371
1101,Top Gun (1986),92099
1102,American Strays (1996),115531
1103,Rebel Without a Cause (1955),48545
1104,"Streetcar Named Desire, A (1951)",44081
1105,Children of the Corn IV: The Gathering (1996),115885
1106,"Leopard Son, The (1996)",116859
1107,Loser (1991),102336
1109,Charm's Incidents (Charms Zwischenfälle) (1996),115870
1110,Bird of Prey (1996),115684
1111,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),117040
1112,Palookaville (1996),117284
1113,"Associate, The (1996)",115580
1114,"Funeral, The (1996)",116378
1115,Sleepover (1995),114472
1116,"Single Girl, A (Fille seule, La) (1995)",113057
1117,"Eighth Day, The (Huitième jour, Le) (1996)",116581
1118,North Star (a.k.a. Tashunga) (1995),114622
1119,Drunks (1995),112907
1120,"People vs. Larry Flynt, The (1996)",117318
1121,Glory Daze (1995),116422
1122,Plutonium Circus (1995),114147
1123,"Perfect Candidate, A (1996)",117320
1124,On Golden Pond (1981),82846
1125,"Return of the Pink Panther, The (1975)",72081
1126,Drop Dead Fred (1991),101775
1127,"Abyss, The (1989)",96754
1128,"Fog, The (1980)",80749
1129,Escape from New York (1981),82340
1130,"Howling, The (1980)",82533
1131,Jean de Florette (1986),91288
1132,Manon of the Spring (Manon des sources) (1986),91480
1133,Talking About Sex (1994),111357
1134,Johnny 100 Pesos (Johnny cien pesos) (1993),107274
1135,Private Benjamin (1980),81375
1136,Monty Python and the Holy Grail (1975),71853
1137,Hustler White (1996),116587
1138,Dadetown (1995),112777
1139,Everything Relative (1996),116245
1140,Entertaining Angels: The Dorothy Day Story (1996),116212
1141,Last Call (Hoogste tijd) (1995),113328
1142,Get Over It (1996),116403
1143,Three Lives and Only One Death (Trois vies & une seule mort) (1996),117968
1144,"Line King: The Al Hirschfeld Story, The (1996)",116886
1145,Snowriders (1996),117677
1146,Curtis's Charm (1995),112759
1147,When We Were Kings (1996),118147
1148,Wallace & Gromit: The Wrong Trousers (1993),108598
1149,JLG/JLG (JLG/JLG - autoportrait de décembre) (1994),110173
1150,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",84589
1151,Lesson Faust (1994),109781
1152,He Walked by Night (1948),40427
1153,Raw Deal (1948),40723
1154,T-Men (1947),39881
1155,"Invitation, The (Zaproszenie) (1986)",92281
1156,"Children Are Watching Us, The (Bambini ci guardano, I) (1944)",34493
1157,"Symphonie pastorale, La (1946)",39004
1158,Here Comes Cookie (1935),26465
1159,Love in Bloom (1935),26656
1160,Six of a Kind (1934),25799
1161,"Tin Drum, The (Blechtrommel, Die) (1979)",78875
1162,"Ruling Class, The (1972)",69198
1163,Mina Tannenbaum (1994),110521
1164,2 ou 3 choses que je sais d'elle (2 or 3 Things I Know About Her) (1967),60304
1165,"Bloody Child, The (1996)",115715
1166,Farmer & Chase (1997),113031
1167,Dear God (1996),116059
1168,Bad Moon (1996),115610
1169,American Dream (1990),99028
1170,Best of the Best 3: No Turning Back (1995),112483
1171,Bob Roberts (1992),103850
1172,Cinema Paradiso (Nuovo cinema Paradiso) (1989),95765
1173,"Cook the Thief His Wife & Her Lover, The (1989)",97108
1174,Dead Tired (Grosse Fatigue) (1994),109942
1175,Delicatessen (1991),101700
1176,"Double Life of Veronique, The (Double Vie de Véronique, La) (1991)",101765
1177,Enchanted April (1992),101811
1178,Paths of Glory (1957),50825
1179,"Grifters, The (1990)",99703
1180,Hear My Song (1991),102014
1181,"Shooter, The (1997)",120121
1183,"English Patient, The (1996)",116209
1184,Mediterraneo (1991),102426
1185,My Left Foot (1989),97937
1186,"Sex, Lies, and Videotape (1989)",98724
1187,Passion Fish (1992),105107
1188,Strictly Ballroom (1992),105488
1189,"Thin Blue Line, The (1988)",96257
1190,Tie Me Up! Tie Me Down! (¡Átame!) (1990),101026
1191,Madonna: Truth or Dare (1991),102370
1192,Paris Is Burning (1990),100332
1193,One Flew Over the Cuckoo's Nest (1975),73486
1194,Cheech and Chong's Up in Smoke (1978),78446
1196,Star Wars: Episode V - The Empire Strikes Back (1980),80684
1197,"Princess Bride, The (1987)",93779
1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),82971
1199,Brazil (1985),88846
1200,Aliens (1986),90605
1201,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",60196
1202,Withnail & I (1987),94336
1203,12 Angry Men (1957),50083
1204,Lawrence of Arabia (1962),56172
1206,"Clockwork Orange, A (1971)",66921
1207,To Kill a Mockingbird (1962),56592
1208,Apocalypse Now (1979),78788
1209,Once Upon a Time in the West (C'era una volta il West) (1968),64116
1210,Star Wars: Episode VI - Return of the Jedi (1983),86190
1211,"Wings of Desire (Himmel über Berlin, Der) (1987)",93191
1212,"Third Man, The (1949)",41959
1213,Goodfellas (1990),99685
1214,Alien (1979),78748
1215,Army of Darkness (1993),106308
1216,"Big Blue, The (Grand bleu, Le) (1988)",95250
1217,Ran (1985),89881
